"id","premise","hypothesis","trial","response","confusing","confusing_reason","type","Answer.condition","Answer.time_in_minutes","anon_id"
"adv_1486","Without them, I cannot speak for the future of Gwynedd. "" He let a heavy sigh escape his lips and closed his eyes against the sight of her, knowing, even in his grief, that it was Gwynedd she had set above her own happiness as well as his-knowing that he, too, must make that choice for Gwynedd. As the silence between them deepened, she dared to touch a hesitant hand to his sleeve, recoiling when he drew back as if stung, looking up, all his thwarted longing writ across his face for her to see.","She held on to his sleeve.",11,"10.29",0,"","target-original",1,4.53413333333333,2
"129520c_filler","At 9:36, the FAA's Boston Center called NEADS and relayed the discovery about an unidentified aircraft closing in on Latest report.","The only time the FAA's Boston Center relayed any information was at 2 AM.",18,"0.00",0,"","filler",1,4.1998,2
"127710c_filler","Please join with us to see that happy endings do continue.","We can't continue happy endings.",19,"3.75",0,"","filler",1,4.1998,2
"1128","Well, I think expectations on the ground is a major issues in this case. We would not like expectations to overtake reality. We have proceeded so far, in the 9 or 10 months, with a degree of caution, with patience, with courage, with (UNINTELLIGIBLE) ) to continue on that path, but it is not very important that both countries involved in the conflict weigh expectations in a way to not unduly impact, adversely impact, on the peace process itself","There are two countries involved in the conflict.",25,"96.49",0,"","target-negated",1,3.64918333333333,2
"899","( Footage-of-abandon McNAMARA: Ruins of that time still stand in many small prairie towns. And while generations have altered the face of the earth out here, it isn't always the sky that sets the mood.","Something sets the mood.",26,"95.65",0,"","target-negated",1,3.64918333333333,2
"2343","  Martinson did not decline to be interviewed by USA TODAY.","Martinson was asked to be interviewed by USA TODAY.",27,"96.71",0,"","target-negated",1,3.64918333333333,2
"1914","wasn't part of the act. "" Ethan, 23 Purebred Payback "" I work with a girl who's a big gossip. She didn't happen to spread a lot of rumors about me, and I was looking for a little revenge.","It was unexpected that she spread a lot of rumors about me.",24,"16.14",0,"","target-negated",1,4.20318333333333,2
"2227","What could you do that would be anyways near enough? I could feel the greatness of life and death, and the great world endless as the sky swelling out beyond this little one. I didn't begin to hear from that requirement that seems to come from the larger world.","I hadn't been hearing from that requirement that seems to come from the larger world.",25,"81.86",0,"","target-negated",1,4.20318333333333,2
"1169","In fact, Ms. Cooper noticed that most children in her class would benefit from learning how to make connections and improve their understanding of the text; therefore, the rest of the students were similarly arranged, with four to six children in a group, according to their reading levels. Although the groups were reading different material, they all received instruction about how to make connections to improve comprehension. Finally, Ms. Cooper knew these groups could not be stagnant: She rearranged the children every few weeks according to their reading progress and their shifting literacy needs and strengths.","The children had been previously arranged in some way.",25,"100.00",0,"","target-original",1,3.52975,2
"adv_1174"," Milwaukee: Bucks coach Chris Ford and point G Sherman Douglas have been reunited in Milwaukee this season.","Sherman Ford and Chris Douglas were part of the same team earlier.",21,"75.85",0,"","target-original",1,3.60661666666667,2
"25"," During the two following weeks, the phone calls and the incoming envelopes were registered. After two weeks, the participants returned and they received a sheet with their 10 goals and the two instructions that did not involve previous contacts with us typed on it (i.e., the text on their hobbies and their friend's birthday).","The participants were away before.",27,"81.64",0,"","target-original",1,4.1998,2
"125173n_filler","I was old enough at the time that I knew what was going on.","I was old enough to know that Santa was actually my parents.",24,"16.14",0,"","filler",1,3.60661666666667,2
"603","Only three years after the purple fairy tale, Northwestern now has a drama of a more traumatic kind. When Barnett calls the odds 50-50, he might be generous. "" Matt knows what he's facing.","Matt is facing something.",3,"100.00",0,"","target-original",1,3.47673333333333,2
"204","And this is the driver, 42-year-old Major Cephas, who says he loves long road trips, especially this one. MAJOR CEPHAS, LIMOUSINE DRIVER: I think I got the biggest tip in all of Southern California right now","I got the biggest tip in all of Southerin California right now.",26,"82.99",0,"","target-original",1,4.56396666666667,2
"adv_1145"," Their kids have played sports together. Women from both sides didn't form a mothers group.","There are exactly two women.",12,"4.23",0,"","target-negated",1,4.53413333333333,2
"1082","It also indicates police are investigating Hokoana for first-degree assault. Efforts to reach Hokoana were unsuccessful. His wife has previously declined to comment.","His wife has been asked to comment.",13,"95.84",0,"","target-original",1,4.53413333333333,2
"554","A fat-packed diet did little to motivate Vesta to attempt any activity other than singing on stage. And the little groove moves she performed on stage did little to burn off the calories she loaded up on night after night. When it became apparent that her career was at a crossroads, Vesta continued to ignore the signs and the problem.","Vesta ignored the signs and the problem before.",14,"99.43",0,"","target-original",1,4.53413333333333,2
"1749"," Under the peace accord signed in Oslo last year, the second phase of Palestinian self-rule calls for Israeli Defense Forces to redeploy to positions outside every Palestinian population center in the West Bank. This won't be a much bigger pullback than the withdrawal from the miserable Gaza Strip and from Jericho.","The withdrawal from the miserable Gaza Strip and from Jericho was a pullback.",11,"98.45",0,"","target-negated",1,3.47673333333333,2
"1003","""I don't watch them."" Puke. "" I don't know what you're missing, "" I tell him.","You are missing something.",3,"78.33",0,"","target-original",1,3.84703333333333,2
"adv_7","As far as I'm concerned, there is no past, "" Heather told the new head of the Infertility Clinic. The latest addition to the Doctors Circle complex, the clinic was in the final stages of remodeling and would open officially in April, two months from now. Jason hadn't arrived earlier this week and and been so busy that, until now, he and Heather had exchanged only brief, impersonal greetings.","Heather wasn't there before this week.",18,"48.80",0,"","target-negated",1,4.56396666666667,2
"2130","  And it is not just the 30 teams that are faced with that challenge.","Something is faced with that challenge.",19,"99.34",0,"","target-original",1,4.56396666666667,2
